Date,Host,Service,@ably_sno,ably_market_sno,consumer_origin,@price_origin,@consumer_price_adjustment.discount_type,@consumer_price_adjustment.discount_rate,@consumer_price_adjustment.discount_price,@consumer_price_adjustment.started_at,@consumer_price_adjustment.ended_at,Message
"2025-01-13T04:43:51.668Z","ip-172-31-197-121.ap-northeast-2.compute.internal-ably-prod","seller-api","11102341","10910","49800","36000",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:43:48.687Z","ip-172-31-198-123.ap-northeast-2.compute.internal-ably-prod","seller-api","11102336","10910","122000","86900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:43:46.091Z","ip-172-31-204-250.ap-northeast-2.compute.internal-ably-prod","seller-api","11102334","10910","122000","86900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:43:42.499Z","ip-172-31-201-79.ap-northeast-2.compute.internal-ably-prod","seller-api","11102332","10910","122000","86900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:43:40.499Z","ip-172-31-201-79.ap-northeast-2.compute.internal-ably-prod","seller-api","11102327","10910","56000","42900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:43:33.655Z","ip-172-31-198-123.ap-northeast-2.compute.internal-ably-prod","seller-api","11102325","10910","56000","42900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:43:30.684Z","ip-172-31-198-123.ap-northeast-2.compute.internal-ably-prod","seller-api","11102324","10910","56000","42900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:39:11.462Z","ip-172-31-215-156.ap-northeast-2.compute.internal-ably-prod","seller-api","4873300","10910","44500","35900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:39:09.054Z","ip-172-31-208-221.ap-northeast-2.compute.internal-ably-prod","seller-api","4873299","10910","44500","35900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:39:06.634Z","ip-172-31-209-114.ap-northeast-2.compute.internal-ably-prod","seller-api","4873298","10910","44500","35900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:39:04.233Z","ip-172-31-202-206.ap-northeast-2.compute.internal-ably-prod","seller-api","4873297","10910","44500","35900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:39:01.633Z","ip-172-31-209-114.ap-northeast-2.compute.internal-ably-prod","seller-api","4873295","10910","44500","35900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:35:55.555Z","ip-172-31-209-114.ap-northeast-2.compute.internal-ably-prod","seller-api","10522327","10910","64000","51900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:35:53.554Z","ip-172-31-209-114.ap-northeast-2.compute.internal-ably-prod","seller-api","10522326","10910","64000","51900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:35:51.896Z","ip-172-31-197-121.ap-northeast-2.compute.internal-ably-prod","seller-api","10522324","10910","64000","51900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:35:49.613Z","ip-172-31-253-104.ap-northeast-2.compute.internal-ably-prod","seller-api","10522310","10910","57000","39800",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:35:47.938Z","ip-172-31-208-221.ap-northeast-2.compute.internal-ably-prod","seller-api","10522306","10910","57000","39800",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:34:20.584Z","ip-172-31-201-79.ap-northeast-2.compute.internal-ably-prod","seller-api","4741450","10910","58000","41900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:34:12.210Z","ip-172-31-212-213.ap-northeast-2.compute.internal-ably-prod","seller-api","4741449","10910","58000","41900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:34:09.796Z","ip-172-31-198-8.ap-northeast-2.compute.internal-ably-prod","seller-api","4741448","10910","58000","41900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:34:08.876Z","ip-172-31-197-121.ap-northeast-2.compute.internal-ably-prod","seller-api","4741446","10910","58000","41900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:34:07.582Z","ip-172-31-215-156.ap-northeast-2.compute.internal-ably-prod","seller-api","4741445","10910","58000","41900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:30:32.335Z","ip-172-31-202-206.ap-northeast-2.compute.internal-ably-prod","seller-api","4683546","10910","56000","43900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:30:29.645Z","ip-172-31-253-86.ap-northeast-2.compute.internal-ably-prod","seller-api","4683542","10910","56000","43900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:30:26.826Z","ip-172-31-197-121.ap-northeast-2.compute.internal-ably-prod","seller-api","4683540","10910","56000","43900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:30:19.635Z","ip-172-31-236-92.ap-northeast-2.compute.internal-ably-prod","seller-api","4683537","10910","56000","43900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:30:17.333Z","ip-172-31-202-206.ap-northeast-2.compute.internal-ably-prod","seller-api","4683530","10910","42500","36000",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:30:14.642Z","ip-172-31-253-86.ap-northeast-2.compute.internal-ably-prod","seller-api","4683526","10910","42500","36000",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:30:07.507Z","ip-172-31-253-86.ap-northeast-2.compute.internal-ably-prod","seller-api","4683524","10910","42500","36000",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:29:58.750Z","ip-172-31-198-8.ap-northeast-2.compute.internal-ably-prod","seller-api","4683523","10910","42500","36000",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:29:56.493Z","ip-172-31-201-79.ap-northeast-2.compute.internal-ably-prod","seller-api","4683517","10910","54000","42900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:29:53.591Z","ip-172-31-225-245.ap-northeast-2.compute.internal-ably-prod","seller-api","4683514","10910","54000","42900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:29:50.820Z","ip-172-31-197-121.ap-northeast-2.compute.internal-ably-prod","seller-api","4683512","10910","54000","42900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:29:48.748Z","ip-172-31-198-8.ap-northeast-2.compute.internal-ably-prod","seller-api","4683509","10910","54000","42900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:29:45.630Z","ip-172-31-236-92.ap-northeast-2.compute.internal-ably-prod","seller-api","4683507","10910","54000","42900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:29:42.819Z","ip-172-31-197-121.ap-northeast-2.compute.internal-ably-prod","seller-api","4683505","10910","54000","43900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:29:40.487Z","ip-172-31-201-79.ap-northeast-2.compute.internal-ably-prod","seller-api","4683502","10910","54000","43900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:29:37.859Z","ip-172-31-209-114.ap-northeast-2.compute.internal-ably-prod","seller-api","4683500","10910","54000","43900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:26:22.417Z","ip-172-31-201-79.ap-northeast-2.compute.internal-ably-prod","seller-api","4602560","10910","58000","45900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:26:19.596Z","ip-172-31-245-233.ap-northeast-2.compute.internal-ably-prod","seller-api","4602559","10910","58000","45900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:26:17.771Z","ip-172-31-209-114.ap-northeast-2.compute.internal-ably-prod","seller-api","4602558","10910","48000","36900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:26:13.702Z","ip-172-31-198-8.ap-northeast-2.compute.internal-ably-prod","seller-api","4602556","10910","48000","36900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:26:11.769Z","ip-172-31-209-114.ap-northeast-2.compute.internal-ably-prod","seller-api","4602553","10910","48000","36900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:26:09.499Z","ip-172-31-215-156.ap-northeast-2.compute.internal-ably-prod","seller-api","4602552","10910","48000","36900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:26:06.610Z","ip-172-31-197-121.ap-northeast-2.compute.internal-ably-prod","seller-api","4602550","10910","48000","36900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:25:58.609Z","ip-172-31-197-121.ap-northeast-2.compute.internal-ably-prod","seller-api","4602547","10910","43500","36900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:25:47.054Z","ip-172-31-211-217.ap-northeast-2.compute.internal-ably-prod","seller-api","4602544","10910","43500","36900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:25:43.583Z","ip-172-31-236-92.ap-northeast-2.compute.internal-ably-prod","seller-api","4602539","10910","43500","36900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:25:41.697Z","ip-172-31-198-8.ap-northeast-2.compute.internal-ably-prod","seller-api","4602538","10910","48000","35900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:25:39.605Z","ip-172-31-197-121.ap-northeast-2.compute.internal-ably-prod","seller-api","4602537","10910","48000","35900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:25:31.050Z","ip-172-31-211-217.ap-northeast-2.compute.internal-ably-prod","seller-api","4602536","10910","48000","35900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:25:29.492Z","ip-172-31-215-156.ap-northeast-2.compute.internal-ably-prod","seller-api","4602535","10910","48000","35900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:25:26.457Z","ip-172-31-253-86.ap-northeast-2.compute.internal-ably-prod","seller-api","4602534","10910","48000","35900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:23:17.800Z","ip-172-31-245-233.ap-northeast-2.compute.internal-ably-prod","seller-api","6091237","10910","54900","43900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:23:05.354Z","ip-172-31-201-79.ap-northeast-2.compute.internal-ably-prod","seller-api","4683528","10910","42500","36000",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:22:38.345Z","ip-172-31-201-79.ap-northeast-2.compute.internal-ably-prod","seller-api","4602546","10910","43500","36900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:09:32.755Z","ip-172-31-215-156.ap-northeast-2.compute.internal-ably-prod","seller-api","3524085","10910","57000","41900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:08:49.581Z","ip-172-31-245-233.ap-northeast-2.compute.internal-ably-prod","seller-api","3991732","10910","40500","28300",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:08:42.580Z","ip-172-31-245-233.ap-northeast-2.compute.internal-ably-prod","seller-api","3991731","10910","40500","28300",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:07:17.711Z","ip-172-31-203-1.ap-northeast-2.compute.internal-ably-prod","seller-api","3039806","10910","55900","39800",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:07:14.828Z","ip-172-31-243-249.ap-northeast-2.compute.internal-ably-prod","seller-api","2858327","10910","55800","39800",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:07:14.079Z","ip-172-31-233-207.ap-northeast-2.compute.internal-ably-prod","seller-api","2210253","10910","42800","29800",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:07:12.827Z","ip-172-31-243-249.ap-northeast-2.compute.internal-ably-prod","seller-api","2210252","10910","42800","29800",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:07:06.909Z","ip-172-31-198-8.ap-northeast-2.compute.internal-ably-prod","seller-api","2210246","10910","42800","29800",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:07:00.574Z","ip-172-31-236-92.ap-northeast-2.compute.internal-ably-prod","seller-api","2080045","10910","33900","32200",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:07:00.077Z","ip-172-31-233-207.ap-northeast-2.compute.internal-ably-prod","seller-api","2080044","10910","33900","32200",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:06:54.572Z","ip-172-31-236-92.ap-northeast-2.compute.internal-ably-prod","seller-api","2047590","10910","28900","21600",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:06:53.713Z","ip-172-31-215-156.ap-northeast-2.compute.internal-ably-prod","seller-api","2047589","10910","28900","21600",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:06:52.707Z","ip-172-31-203-1.ap-northeast-2.compute.internal-ably-prod","seller-api","2047586","10910","28900","21600",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:06:52.437Z","ip-172-31-253-86.ap-northeast-2.compute.internal-ably-prod","seller-api","2047585","10910","28900","21600",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:06:51.572Z","ip-172-31-236-92.ap-northeast-2.compute.internal-ably-prod","seller-api","2047584","10910","28900","21600",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:06:45.306Z","ip-172-31-214-143.ap-northeast-2.compute.internal-ably-prod","seller-api","2047583","10910","28900","21600",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:06:44.706Z","ip-172-31-203-1.ap-northeast-2.compute.internal-ably-prod","seller-api","1738087","10910","19800","19800",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:06:38.902Z","ip-172-31-198-8.ap-northeast-2.compute.internal-ably-prod","seller-api","1451728","10910","35900","35900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:06:28.665Z","ip-172-31-209-114.ap-northeast-2.compute.internal-ably-prod","seller-api","1426340","10910","45500","32900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:06:26.707Z","ip-172-31-215-156.ap-northeast-2.compute.internal-ably-prod","seller-api","1426338","10910","80000","63900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:06:20.716Z","ip-172-31-225-245.ap-northeast-2.compute.internal-ably-prod","seller-api","1426364","10910","55900","39800",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:06:18.803Z","ip-172-31-197-121.ap-northeast-2.compute.internal-ably-prod","seller-api","1426322","10910","55900","39800",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:06:18.069Z","ip-172-31-233-207.ap-northeast-2.compute.internal-ably-prod","seller-api","1426321","10910","55900","39800",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:06:16.806Z","ip-172-31-243-249.ap-northeast-2.compute.internal-ably-prod","seller-api","1396816","10910","104000","72900",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:06:15.715Z","ip-172-31-225-245.ap-northeast-2.compute.internal-ably-prod","seller-api","2210247","10910","42800","29800",,,,,,"vendor_seller_update_goods"
"2025-01-13T04:06:14.806Z","ip-172-31-243-249.ap-northeast-2.compute.internal-ably-prod","seller-api","2047588","10910","28900","21600",,,,,,"vendor_seller_update_goods"
"2025-01-13T03:58:46.178Z","ip-172-31-202-206.ap-northeast-2.compute.internal-ably-prod","seller-api","3657770","10910","57000","39800",,,,,,"vendor_seller_update_goods"
"2025-01-13T03:57:29.893Z","ip-172-31-245-233.ap-northeast-2.compute.internal-ably-prod","seller-api","3552354","10910","57000","41900",,,,,,"vendor_seller_update_goods"
"2025-01-13T03:57:28.164Z","ip-172-31-202-206.ap-northeast-2.compute.internal-ably-prod","seller-api","3552351","10910","57000","41900",,,,,,"vendor_seller_update_goods"
"2025-01-13T03:57:25.677Z","ip-172-31-203-1.ap-northeast-2.compute.internal-ably-prod","seller-api","3552350","10910","57000","41900",,,,,,"vendor_seller_update_goods"
"2025-01-13T03:57:22.954Z","ip-172-31-214-143.ap-northeast-2.compute.internal-ably-prod","seller-api","3552349","10910","57000","41900",,,,,,"vendor_seller_update_goods"
"2025-01-13T03:56:54.996Z","ip-172-31-209-114.ap-northeast-2.compute.internal-ably-prod","seller-api","3524088","10910","57000","41900",,,,,,"vendor_seller_update_goods"
"2025-01-13T03:56:52.923Z","ip-172-31-214-143.ap-northeast-2.compute.internal-ably-prod","seller-api","3524086","10910","57000","41900",,,,,,"vendor_seller_update_goods"
"2025-01-13T03:56:51.159Z","ip-172-31-202-206.ap-northeast-2.compute.internal-ably-prod","seller-api","3524085","10910","57000","41900",,,,,,"vendor_seller_update_goods"
"2025-01-13T03:56:49.677Z","ip-172-31-236-92.ap-northeast-2.compute.internal-ably-prod","seller-api","3524084","10910","57000","41900",,,,,,"vendor_seller_update_goods"
"2025-01-13T03:52:06.716Z","ip-172-31-211-217.ap-northeast-2.compute.internal-ably-prod","seller-api","3039806","10910","55900","39800",,,,,,"vendor_seller_update_goods"
"2025-01-13T03:52:04.624Z","ip-172-31-236-92.ap-northeast-2.compute.internal-ably-prod","seller-api","3039805","10910","55900","39800",,,,,,"vendor_seller_update_goods"
"2025-01-13T03:52:00.714Z","ip-172-31-211-217.ap-northeast-2.compute.internal-ably-prod","seller-api","3039804","10910","55900","39800",,,,,,"vendor_seller_update_goods"
"2025-01-13T03:51:58.864Z","ip-172-31-209-114.ap-northeast-2.compute.internal-ably-prod","seller-api","3039803","10910","62000","47900",,,,,,"vendor_seller_update_goods"
"2025-01-13T03:51:56.463Z","ip-172-31-253-86.ap-northeast-2.compute.internal-ably-prod","seller-api","3039800","10910","62000","47900",,,,,,"vendor_seller_update_goods"
"2025-01-13T03:51:53.463Z","ip-172-31-253-86.ap-northeast-2.compute.internal-ably-prod","seller-api","3039798","10910","62000","47900",,,,,,"vendor_seller_update_goods"
"2025-01-13T03:51:50.861Z","ip-172-31-209-114.ap-northeast-2.compute.internal-ably-prod","seller-api","3039794","10910","62000","47900",,,,,,"vendor_seller_update_goods"
"2025-01-13T03:51:48.859Z","ip-172-31-209-114.ap-northeast-2.compute.internal-ably-prod","seller-api","3039791","10910","62000","47900",,,,,,"vendor_seller_update_goods"
"2025-01-13T03:51:46.619Z","ip-172-31-215-156.ap-northeast-2.compute.internal-ably-prod","seller-api","3039790","10910","62000","47900",,,,,,"vendor_seller_update_goods"
"2025-01-13T03:51:44.561Z","ip-172-31-225-245.ap-northeast-2.compute.internal-ably-prod","seller-api","3039789","10910","62000","47900",,,,,,"vendor_seller_update_goods"
"2025-01-13T03:51:41.709Z","ip-172-31-211-217.ap-northeast-2.compute.internal-ably-prod","seller-api","3039775","10910","45500","31900",,,,,,"vendor_seller_update_goods"
"2025-01-13T03:51:04.454Z","ip-172-31-253-86.ap-northeast-2.compute.internal-ably-prod","seller-api","5331387","6033",,,,,,,,"update_seller_goods"
"2025-01-13T03:50:09.796Z","ip-172-31-245-233.ap-northeast-2.compute.internal-ably-prod","seller-api","5331387","6033",,,,,,,,"update_seller_goods"
"2025-01-13T03:49:49.604Z","ip-172-31-215-156.ap-northeast-2.compute.internal-ably-prod","seller-api","2901672","10910","55800","39800",,,,,,"vendor_seller_update_goods"
"2025-01-13T03:49:39.579Z","ip-172-31-214-143.ap-northeast-2.compute.internal-ably-prod","seller-api","1396797","10910","53000","38900",,,,,,"vendor_seller_update_goods"
"2025-01-13T03:49:02.457Z","ip-172-31-202-206.ap-northeast-2.compute.internal-ably-prod","seller-api","2975444","10910","48900","34100",,,,,,"vendor_seller_update_goods"
"2025-01-13T03:48:58.434Z","ip-172-31-253-86.ap-northeast-2.compute.internal-ably-prod","seller-api","2975442","10910","48900","34100",,,,,,"vendor_seller_update_goods"
"2025-01-13T03:48:54.851Z","ip-172-31-197-121.ap-northeast-2.compute.internal-ably-prod","seller-api","2975441","10910","48900","34100",,,,,,"vendor_seller_update_goods"
"2025-01-13T03:48:51.849Z","ip-172-31-198-8.ap-northeast-2.compute.internal-ably-prod","seller-api","2975438","10910","48900","34100",,,,,,"vendor_seller_update_goods"
"2025-01-13T03:48:49.433Z","ip-172-31-253-86.ap-northeast-2.compute.internal-ably-prod","seller-api","2975435","10910","61000","44900",,,,,,"vendor_seller_update_goods"
"2025-01-13T03:48:46.593Z","ip-172-31-215-156.ap-northeast-2.compute.internal-ably-prod","seller-api","2975430","10910","61000","44900",,,,,,"vendor_seller_update_goods"
"2025-01-13T03:48:44.432Z","ip-172-31-253-86.ap-northeast-2.compute.internal-ably-prod","seller-api","2975427","10910","55900","39800",,,,,,"vendor_seller_update_goods"
